,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
181538,백성사,생활서비스,세탁/가사서비스,세탁소/빨래방,서울특별시,영등포구,영등포동,영등포동5가,서울특별시 영등포구 영중로16길 7,126.906203294276,37.5208110284797
316771,쿠쿠스,음식,한식,한식/백반/한정식,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로15길 19-2,126.963056505467,37.5260093235986
65629,윤정,생활서비스,이/미용/건강,여성미용실,서울특별시,서대문구,남가좌2동,남가좌동,서울특별시 서대문구 거북골로 102,126.9183209758,37.5754986065243
190093,VIP노래방,관광/여가/오락,무도/유흥/가무,노래방,서울특별시,성동구,왕십리도선동,도선동,서울특별시 성동구 무학로2길 46,127.034540491789,37.5624410338248
132667,크린토피아,생활서비스,세탁/가사서비스,세탁소/빨래방,서울특별시,도봉구,창2동,창동,서울특별시 도봉구 덕릉로59가길 4,127.038529806337,37.6403685395587
82993,용산떡방아간,생활서비스,세탁/가사서비스,방앗간/정미소,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 소월로20길 38-1,126.985111541599,37.5448345565604
244355,난사진관,생활서비스,사진,사진관,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 도산대로 228,127.032140046855,37.5204865585302
195459,선비촌,음식,유흥주점,호프/맥주,서울특별시,광진구,화양동,화양동,서울특별시 광진구 능동로 179,127.073492584691,37.5466333613569
116395,동자방한의원,의료,병원,한의원,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 약령중앙로 5,127.036570571598,37.5788296044031
143043,창동포크,음식,한식,갈비/삼겹살,서울특별시,도봉구,창5동,창동,서울특별시 도봉구 노해로63다길 6,127.046773274344,37.6532030879186
67011,영빈관,음식,중식,중국음식/중국집,서울특별시,동작구,사당3동,사당동,서울특별시 동작구 사당로23길 116-8,126.973375686901,37.4879219916197
120994,스무디킹중계롯데마트점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,노원구,중계1동,중계동,서울특별시 노원구 노원로 330,127.070924140659,37.6467821708058
260486,지지,음식,유흥주점,빠/카페/스탠드빠,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 연세로4길 25,126.938026039494,37.5574855592638
397,리더스서울외과내과,의료,병원,내과/외과,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 강남대로 370,127.029201049664,37.4958546587517
264121,맥켄양념치킨,음식,닭/오리요리,후라이드/양념치킨,서울특별시,서초구,방배3동,방배동,서울특별시 서초구 효령로2길 25,126.987702209653,37.4762147697113
22135,씨와이엔파트너즈,생활서비스,기타서비스업,사업경영상담,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 테헤란로 440,127.056115540456,37.5058041831477
215072,고츄러스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,중구,필동,필동3가,서울특별시 중구 필동로 31-1,126.99626470097,37.5586888473083
232113,이즈메인,소매,사무/문구/컴퓨터,컴퓨터/주변기기,서울특별시,강남구,역삼2동,역삼동,서울특별시 강남구 테헤란로28길 5,127.038807295182,37.500762870157
78272,원창열쇠,소매,가정/주방/인테리어,유리/페인트/철물건축자재,서울특별시,서초구,방배4동,방배동,서울특별시 서초구 동광로10길 27-8,126.986345303039,37.4896198378242
245621,크린토피아신창점,생활서비스,세탁/가사서비스,세탁소/빨래방,서울특별시,용산구,원효로2동,원효로3가,서울특별시 용산구 원효로41가길 38,126.956104119376,37.5345530567716
80705,하나마트,소매,종합소매점,수퍼마켓,서울특별시,성북구,정릉3동,정릉동,서울특별시 성북구 솔샘로4길 46,127.007317786177,37.6085197607031
226087,이내숙의원,의료,병원,일반병원,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 제기로 78,127.041748032417,37.5865035859477
167151,청수,음식,한식,한식/백반/한정식,서울특별시,성동구,용답동,용답동,서울특별시 성동구 자동차시장1길 70,127.065127841416,37.5603624982997
321587,배럴,소매,의복의류,일반의류,서울특별시,중구,소공동,소공동,서울특별시 중구 을지로 30,126.980984894727,37.5653337940277
147893,크릴리야,소매,가방/신발/액세서리,가방/가죽제품소매,서울특별시,중구,광희동,을지로6가,서울특별시 중구 장충단로 275,127.008761071452,37.5688771077496
66231,명승,관광/여가/오락,요가/단전/마사지,안마시술소,서울특별시,용산구,한남동,한남동,서울특별시 용산구 대사관로34길 13,127.006209153539,37.5325975694788
370174,생활맥주,음식,유흥주점,호프/맥주,서울특별시,중구,다산동,신당동,서울특별시 중구 동호로12길 23,127.010964486341,37.5563350296121
274519,새벽집,음식,한식,한식/백반/한정식,서울특별시,광진구,군자동,군자동,서울특별시 광진구 광나루로 369,127.07103693168,37.5484522110591
142952,황해사,소매,사무/문구/컴퓨터,화방/필방,서울특별시,영등포구,영등포동,영등포동6가,서울특별시 영등포구 영신로42길 18,126.903319338269,37.5215321491881
18779,오렌지레지던스,숙박,호텔/콘도,호텔/콘도,서울특별시,서초구,서초4동,서초동,서울특별시 서초구 사평대로58길 12,127.023690570287,37.5030357048049
182448,컴퍼니와우,소매,기타판매업,통신판매,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산디지털2로 156,126.878888286007,37.4819091379561
116519,듬뿍담뿍,음식,한식,한식/백반/한정식,서울특별시,강북구,수유3동,수유동,서울특별시 강북구 한천로140길 11,127.027059884868,37.640607889103
207472,참사랑한의원,의료,병원,한의원,서울특별시,마포구,성산2동,중동,서울특별시 마포구 월드컵북로 230,126.903818382216,37.5701298104648
271997,성산포바당,음식,한식,한식/백반/한정식,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 반포대로26길 70,127.012884879181,37.4913583432824
379591,크린토피아,생활서비스,세탁/가사서비스,세탁소/빨래방,서울특별시,양천구,신정4동,신정동,서울특별시 양천구 은행정로17길 75-3,126.850435088969,37.5272644134516
360410,르꼬끄골프롯데청량리,소매,의복의류,캐쥬얼/스포츠의류,서울특별시,동대문구,전농1동,전농동,서울특별시 동대문구 왕산로 200,127.046090105054,37.5798620225163
159886,지마트,소매,종합소매점,수퍼마켓,서울특별시,강북구,수유3동,수유동,서울특별시 강북구 한천로144길 12,127.025721962725,37.6415429332193
154852,MOBE,소매,의복의류,일반의류,서울특별시,중구,광희동,을지로6가,서울특별시 중구 장충단로 247,127.007339777453,37.5667927655946
111737,명성오리,음식,닭/오리요리,오리고기전문,서울특별시,동대문구,청량리동,청량리동,서울특별시 동대문구 홍릉로 22-1,127.044745156878,37.5823380275428
132208,네일케어,생활서비스,이/미용/건강,발/네일케어,서울특별시,강남구,도곡2동,도곡동,서울특별시 강남구 언주로30길 13,127.050661376693,37.4881358011443
326429,쥬리아,생활서비스,이/미용/건강,여성미용실,서울특별시,강북구,수유1동,수유동,서울특별시 강북구 삼양로77길 32,127.016404450308,37.6297701991839
308695,라스커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,도봉구,쌍문3동,쌍문동,서울특별시 도봉구 도봉로 441,127.032345894181,37.6453998120358
376370,마이퀸의원,의료,병원,내과/외과,서울특별시,강남구,청담동,청담동,서울특별시 강남구 도산대로 409,127.040470167936,37.5237082120168
56353,털보네꼼장어,음식,일식/수산물,곰장어전문,서울특별시,영등포구,당산2동,당산동5가,서울특별시 영등포구 당산로45길 4,126.900973392692,37.5333860675406
233724,에코비자연어린이집,학문/교육,유아교육,어린이집,서울특별시,중랑구,중화1동,중화동,서울특별시 중랑구 동일로126길 49-1,127.083081634759,37.5989509601127
164732,유빈멋,생활서비스,개인/가정용품수리,옷수선,서울특별시,금천구,독산4동,독산동,서울특별시 금천구 독산로70길 25,126.903261273931,37.4667299605179
96490,경남일식,음식,일식/수산물,음식점-일식,서울특별시,동대문구,장안2동,장안동,서울특별시 동대문구 장한로 110,127.070983048585,37.5701130044004
8269,매체론연구소,생활서비스,개인서비스,운명감정작명,서울특별시,양천구,신월5동,신월동,서울특별시 양천구 남부순환로31길 33,126.830181412315,37.5390132436511
373307,올리브헤어,생활서비스,이/미용/건강,여성미용실,서울특별시,양천구,신월4동,신월동,서울특별시 양천구 오목로7길 5,126.842113440996,37.5225427743065
293088,모파상,음식,한식,한식/백반/한정식,서울특별시,마포구,서교동,동교동,서울특별시 마포구 양화로19길 22-13,126.924254620106,37.5588656182078
269892,지오투,소매,의복의류,남성의류전문점,서울특별시,양천구,목1동,목동,서울특별시 양천구 목동동로 309,126.875986963287,37.5291322482037
242895,드림옥션,부동산,분양,건물분양-종합,서울특별시,강남구,역삼2동,역삼동,서울특별시 강남구 선릉로89길 9,127.048602408322,37.503365122251
265079,밀리미터밀리그람,음식,양식,정통양식/경양식,서울특별시,종로구,삼청동,안국동,서울특별시 종로구 율곡로 51,126.984908156818,37.5765134733018
14801,제이케어,생활서비스,대행업,이민유학알선,서울특별시,서초구,반포4동,반포동,서울특별시 서초구 사평대로 142,127.00104951802,37.50036851091
207436,진선생어학원,학문/교육,학원-어학,학원-외국어/어학,서울특별시,서초구,반포4동,반포동,서울특별시 서초구 고무래로10길 12,127.010328218151,37.5017170973967
269046,충정슈퍼,소매,종합소매점,수퍼마켓,서울특별시,서대문구,충현동,충정로3가,서울특별시 서대문구 경기대로 29,126.961651073041,37.5620927808402
181460,오케이열쇠,소매,가정/주방/인테리어,유리/페인트/철물건축자재,서울특별시,중랑구,면목2동,면목동,서울특별시 중랑구 봉우재로20가길 18,127.081877402342,37.5909673558773
229163,전설의짬뽕,음식,중식,중국음식/중국집,서울특별시,동대문구,답십리1동,답십리동,서울특별시 동대문구 전농로 115,127.057379237778,37.57525826468
92985,우리뷰티서플라이,생활서비스,이/미용/건강,비만/피부관리,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 테헤란로25길 46,127.034836444983,37.5034877217198
226338,주함정형외과의원,의료,병원,내과/외과,서울특별시,관악구,신사동,신림동,서울특별시 관악구 남부순환로161길 74,126.918547111117,37.4854054556572
8577,서원약초,의료,약국/한약방,한약방,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 고산자로 461,127.038253515822,37.5808977076111
65983,하나칸막이,소매,가정/주방/인테리어,유리/페인트/철물건축자재,서울특별시,동작구,상도3동,상도동,서울특별시 동작구 상도로13길 29,126.929622264071,37.5024640510724
12545,부동산플러스현대공인,부동산,부동산중개,부동산중개,서울특별시,노원구,공릉1동,공릉동,서울특별시 노원구 섬밭로 123,127.068304298762,37.6279028027461
273976,스파게띠아,음식,양식,스파게티전문점,서울특별시,은평구,대조동,대조동,서울특별시 은평구 불광로 20,126.928924992752,37.6097264623916
106657,일사사구청소,생활서비스,세탁/가사서비스,청소/소독,서울특별시,서초구,서초1동,서초동,서울특별시 서초구 서초중앙로 120,127.014147059315,37.4925492650584
42711,우신자동차용품점,소매,자동차/자동차용품,자동차부품판매,서울특별시,금천구,독산2동,독산동,서울특별시 금천구 시흥대로 362,126.898006423041,37.4658430933254
112917,삼성전자,생활서비스,개인/가정용품수리,가전제품수리,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 강남대로 556,127.021543509877,37.5115599257863
327442,장은진정신건강의학과의원,의료,병원,기타병원,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 테헤란로 313,127.045249111603,37.50379760517
399809,통뼈감자탕,음식,한식,한식/백반/한정식,서울특별시,강동구,길동,길동,서울특별시 강동구 명일로 238,127.146969777341,37.5398614492261
369440,샤론미용실,생활서비스,이/미용/건강,여성미용실,서울특별시,중랑구,면목본동,면목동,서울특별시 중랑구 면목로58길 14,127.089169203013,37.5845002785308
331448,창,음식,중식,중국음식/중국집,서울특별시,강서구,방화1동,방화동,서울특별시 강서구 방화동로 92,126.812965557344,37.5686024652037
69687,약손경락지압원,관광/여가/오락,요가/단전/마사지,지압원,서울특별시,서대문구,홍제3동,홍제동,서울특별시 서대문구 세무서길 84,126.947123941317,37.5913920086722
203285,향호면옥,음식,한식,냉면집,서울특별시,송파구,오금동,오금동,서울특별시 송파구 마천로 79,127.129173740439,37.5074376343552
154659,매직터치,생활서비스,자동차/이륜차,세차장,서울특별시,관악구,미성동,신림동,서울특별시 관악구 남부순환로 1490,126.916099687768,37.4818419041016
208980,천연반찬백화점,소매,음/식료품소매,반찬가게,서울특별시,송파구,마천2동,마천동,서울특별시 송파구 마천로45길 26-1,127.150940682573,37.4980087934913
232413,아이숲어린이집,학문/교육,학원기타,학원(종합),서울특별시,강동구,암사1동,암사동,서울특별시 강동구 고덕로24가길 19,127.136606359424,37.5534461272603
225403,연동어린이집,학문/교육,유아교육,어린이집,서울특별시,종로구,종로5.6가동,연지동,서울특별시 종로구 김상옥로 37,127.001464437787,37.5736091616143
97067,에스케이에스,부동산,부동산중개,부동산중개,서울특별시,영등포구,영등포동,영등포동5가,서울특별시 영등포구 영중로22길 8,126.906317458423,37.5215148990918
298508,우리동네국수집,음식,분식,국수/만두/칼국수,서울특별시,강동구,성내2동,성내동,서울특별시 강동구 풍성로35길 3,127.124153099585,37.532485977496
261109,장미식당,음식,한식,한식/백반/한정식,서울특별시,강동구,성내3동,성내동,서울특별시 강동구 양재대로85길 77,127.130415150404,37.5252246783662
198547,장수생고기,음식,한식,한식/백반/한정식,서울특별시,양천구,신정4동,신정동,서울특별시 양천구 목동로19길 11,126.863120449941,37.5248372755454
378215,마이쥬스,음식,한식,한식/백반/한정식,서울특별시,서초구,양재1동,양재동,서울특별시 서초구 바우뫼로37길 56,127.038315324735,37.4809175909283
30097,크라우드명과,음식,제과제빵떡케익,제과점,서울특별시,성북구,석관동,석관동,서울특별시 성북구 돌곶이로24길 2-7,127.05823844474,37.6103967928956
326397,금강직물,소매,의복의류,섬유/직물/주단,서울특별시,종로구,종로5.6가동,종로6가,서울특별시 종로구 종로 266,127.007310641055,37.5706940376659
274110,진도세꼬시활어회,음식,일식/수산물,횟집,서울특별시,마포구,서교동,서교동,서울특별시 마포구 월드컵북로1길 50,126.918879931053,37.5540590401427
141504,실비식당,음식,한식,한식/백반/한정식,서울특별시,송파구,거여2동,거여동,서울특별시 송파구 양산로10길 4,127.144715045988,37.4925394831451
90046,프레임영어학원,학문/교육,학원-어학,학원-외국어/어학,서울특별시,은평구,증산동,증산동,서울특별시 은평구 증산서길 78,126.906534251014,37.5833551541152
134693,벽산컴퓨터크리닝,생활서비스,세탁/가사서비스,세탁소/빨래방,서울특별시,송파구,잠실본동,잠실동,서울특별시 송파구 백제고분로20길 6,127.086050440162,37.5042735159366
343195,프라자분식,음식,분식,라면김밥분식,서울특별시,강동구,둔촌2동,둔촌동,서울특별시 강동구 천호대로 1238,127.148415331228,37.5361324956957
1061,애플민트,음식,분식,라면김밥분식,서울특별시,강남구,대치2동,대치동,서울특별시 강남구 영동대로85길 17,127.062266401817,37.5068713661597
90182,영춘옥,음식,한식,한식/백반/한정식,서울특별시,종로구,종로1.2.3.4가동,돈의동,서울특별시 종로구 돈화문로5가길 13,126.9915100288,37.5713530304146
345921,삼화페인트,소매,페인트/유리제품소매,페인트/유리제품소매,서울특별시,양천구,신월1동,신월동,서울특별시 양천구 곰달래로7길 50,126.833145683062,37.5339517277711
156145,미림,음식,한식,족발/보쌈전문,서울특별시,광진구,구의1동,구의동,서울특별시 광진구 자양로18길 11,127.08413816149,37.5376608352478
98529,삼각산족발,음식,한식,족발/보쌈전문,서울특별시,강북구,송천동,미아동,서울특별시 강북구 삼양로32나길 4,127.021246250043,37.6199441209643
250881,서울세탁,생활서비스,세탁/가사서비스,세탁소/빨래방,서울특별시,강북구,번3동,번동,서울특별시 강북구 월계로 225,127.047912083633,37.6234690996592
52949,탑부동산,부동산,부동산중개,부동산중개,서울특별시,서초구,방배2동,방배동,서울특별시 서초구 방배천로18길 11,126.983091057555,37.4835998638928
27657,페달세상,생활서비스,자동차/이륜차,자전거판매/수리,서울특별시,성동구,성수1가2동,성수동1가,서울특별시 성동구 서울숲2길 28,127.041702766069,37.546740062619
363753,식빵공방,음식,제과제빵떡케익,제과점,서울특별시,송파구,위례동,장지동,서울특별시 송파구 위례광장로 120,127.141602638941,37.4749731774815
347133,비테에어린이집,학문/교육,유아교육,어린이집,서울특별시,서초구,양재2동,양재동,서울특별시 서초구 언남12길 11,127.044780760974,37.4739688077009
221635,나이스카드밴,소매,사진/광학/정밀기기소매,핸드폰소매,서울특별시,서대문구,홍은2동,홍은동,서울특별시 서대문구 가좌로 94,126.927441464346,37.5813124165428
302977,제이서점,소매,책/서적/도서,서점,서울특별시,종로구,종로5.6가동,종로6가,서울특별시 종로구 종로 266,127.007310641055,37.5706940376659
321872,브래드웍스현대시티몰,음식,제과제빵떡케익,제과점,서울특별시,송파구,문정2동,문정동,서울특별시 송파구 충민로 66,127.124940952848,37.477608217824
229846,신요가,음식,양식,정통양식/경양식,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 봉은사로49길 6,127.042258676831,37.5103510973975
272040,가츠라,음식,한식,한식/백반/한정식,서울특별시,관악구,남현동,남현동,서울특별시 관악구 남부순환로 2082-37,126.98015059576,37.4761588395818
114406,전국응급환자이송단,의료,유사의료업,응급구조대,서울특별시,도봉구,쌍문1동,쌍문동,서울특별시 도봉구 우이천로34길 40,127.024427366932,37.6504254293205
180602,현대상사,소매,시계/귀금속소매,시계/귀금속,서울특별시,종로구,종로1.2.3.4가동,예지동,서울특별시 종로구 창경궁로13길 5,126.997540362512,37.5699176730404
73990,비욘드엠,소매,화장품소매,화장품판매점,서울특별시,구로구,구로3동,구로동,서울특별시 구로구 디지털로32길 30,126.896505106137,37.4833815145927
169004,채림미술교습소,학문/교육,학원기타,학원(종합),서울특별시,마포구,성산2동,중동,서울특별시 마포구 월드컵북로38길 14,126.903755055023,37.5705887503931
129884,종로떡집,음식,제과제빵떡케익,떡/한과집,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 왕산로 147,127.039639418429,37.5787735173905
9322,하오외에스틱,생활서비스,이/미용/건강,비만/피부관리,서울특별시,중구,명동,남산동2가,서울특별시 중구 퇴계로20길 26,126.985801107666,37.5590859896349
35121,동양종합공사,소매,가정/주방/인테리어,지물판매,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 홍릉로15길 22,127.042192794763,37.5853718815997
312573,황혜상회,소매,음/식료품소매,청과물소매,서울특별시,중구,광희동,오장동,서울특별시 중구 을지로32길 36-11,126.999736736626,37.5648183799764
33367,소프라움이불,소매,가정/주방/인테리어,침구/수예품,서울특별시,강남구,압구정동,압구정동,서울특별시 강남구 압구정로 421,127.043342182322,37.5273717614676
35769,끌로이,소매,의복의류,일반의류,서울특별시,광진구,군자동,군자동,서울특별시 광진구 군자로 99-2,127.071184021135,37.552102622032
59176,좋은가게,소매,음/식료품소매,청과물소매,서울특별시,노원구,월계1동,월계동,서울특별시 노원구 화랑로 345,127.066253144046,37.6152720377966
272710,와사비,음식,한식,한식/백반/한정식,서울특별시,성북구,석관동,석관동,서울특별시 성북구 돌곶이로 65,127.058181855169,37.6094953007421
215145,은혜어린이집,학문/교육,유아교육,어린이집,서울특별시,금천구,독산4동,독산동,서울특별시 금천구 독산로 251,126.902162436682,37.4692066552563
63075,양지서점,소매,책/서적/도서,서점,서울특별시,관악구,인헌동,봉천동,서울특별시 관악구 인헌6길 24,126.965469795954,37.4741119642533
155257,해성,음식,한식,한식/백반/한정식,서울특별시,관악구,은천동,봉천동,서울특별시 관악구 은천로6길 10-8,126.938836492167,37.4859138168649
299532,통큰치킨고추간장닭,음식,유흥주점,호프/맥주,서울특별시,서대문구,홍은2동,홍은동,서울특별시 서대문구 모래내로 309,126.931472685302,37.5788891493925
306023,제웅탕제원,의료,약국/한약방,탕제원,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 약령중앙로8길 10,127.037736086518,37.5815152106853
31945,민앤송올킬보습학원,학문/교육,학원-보습교습입시,학원-입시,서울특별시,송파구,석촌동,석촌동,서울특별시 송파구 삼학사로 32,127.096992876572,37.5000686298931
254346,유경정육식당,음식,한식,갈비/삼겹살,서울특별시,강동구,길동,길동,서울특별시 강동구 천중로52길 38,127.143560862827,37.5391249404439
372588,이마트24,소매,종합소매점,할인점,서울특별시,광진구,중곡4동,중곡동,서울특별시 광진구 긴고랑로36길 20,127.089524914374,37.5580752736321
264581,헬로푸딩,음식,한식,한식/백반/한정식,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 녹사평대로40다길 3,126.988445149403,37.5351318635028
362518,헤어뉴스BYJH,생활서비스,이/미용/건강,여성미용실,서울특별시,동작구,흑석동,흑석동,서울특별시 동작구 흑석한강로 2,126.966503491965,37.5065859111797
374731,육족장,음식,한식,한식/백반/한정식,서울특별시,강남구,삼성2동,삼성동,서울특별시 강남구 봉은사로 465,127.050454906535,37.5124806862499
142151,초원슈퍼,소매,종합소매점,수퍼마켓,서울특별시,광진구,중곡2동,중곡동,서울특별시 광진구 긴고랑로 76,127.084031470479,37.561177446854
270115,소녀방앗간,음식,한식,한식/백반/한정식,서울특별시,성동구,성수1가2동,성수동1가,서울특별시 성동구 왕십리로5길 9-16,127.044047255697,37.5465878673674
110320,중앙유통,소매,음/식료품소매,식료품점,서울특별시,강동구,길동,길동,서울특별시 강동구 천중로52길 20,127.143812033622,37.5399196915766
324701,참영어전문,학문/교육,학원-어학,학원-외국어/어학,서울특별시,강남구,개포2동,개포동,서울특별시 강남구 개포로 512,127.06880684486,37.4893344557036
173436,보전의료기,소매,의약/의료품소매,의료용품소매,서울특별시,관악구,인헌동,봉천동,서울특별시 관악구 인헌길 38,126.966604190898,37.4738335537755
91351,여수상회,소매,음/식료품소매,어물상,서울특별시,중구,회현동,남창동,서울특별시 중구 남대문시장2가길 2-1,126.976809889302,37.5594048688897
144479,금성물산,소매,음/식료품소매,수산물소매,서울특별시,중구,광희동,오장동,서울특별시 중구 을지로36길 35,127.001884284467,37.5650528062903
327437,송파박내과의원,의료,병원,내과/외과,서울특별시,송파구,송파1동,송파동,서울특별시 송파구 가락로 177,127.114142328758,37.5045145568759
345119,쁘띠네일아트,생활서비스,이/미용/건강,발/네일케어,서울특별시,도봉구,창2동,창동,서울특별시 도봉구 덕릉로59아길 17,127.037988660043,37.6419139075448
150733,아인일기타교습소,학문/교육,학원기타,학원(종합),서울특별시,영등포구,양평2동,양평동3가,서울특별시 영등포구 선유로 198,126.894142890733,37.5308534501851
295486,박대박의정부부대찌개,음식,한식,부대찌개/섞어찌개,서울특별시,마포구,용강동,용강동,서울특별시 마포구 토정로 271,126.940298853626,37.5424495843445
341533,총각꽃집,소매,선물/팬시/기념품,꽃집/꽃배달,서울특별시,중구,회현동,남창동,서울특별시 중구 남대문시장4길 21,126.977639243073,37.5591777824993
298720,나래음악,학문/교육,학원-음악미술무용,피아노/바이올린/기타,서울특별시,은평구,대조동,대조동,서울특별시 은평구 연서로18가길 1,126.919941696684,37.6121945014681
284994,손약국,의료,약국/한약방,약국,서울특별시,동작구,흑석동,흑석동,서울특별시 동작구 현충로 151,126.968921420604,37.5067692311081
19047,모범이용원,생활서비스,이/미용/건강,남성미용실,서울특별시,동작구,노량진1동,노량진동,서울특별시 동작구 만양로8길 69,126.94548066034,37.5103647099678
344412,부동산임대,부동산,부동산중개,부동산중개,서울특별시,강남구,대치2동,대치동,서울특별시 강남구 테헤란로108길 12,127.065739823306,37.5086018859206
158878,NINE&TWO,소매,가방/신발/액세서리,가방/가죽제품소매,서울특별시,중구,을지로동,입정동,서울특별시 중구 을지로11길 28,126.990937196582,37.5676628739316
142298,또래오래,음식,닭/오리요리,후라이드/양념치킨,서울특별시,중랑구,망우3동,망우동,서울특별시 중랑구 겸재로 237,127.094048931777,37.5901243183885
280813,빠쥬빠쥬맥주옥,음식,유흥주점,호프/맥주,서울특별시,영등포구,대림2동,대림동,서울특별시 영등포구 디지털로37길 22,126.898266106071,37.4905072120148
357263,비지에프리테일시흥박미점,소매,종합소매점,편의점,서울특별시,금천구,시흥3동,시흥동,서울특별시 금천구 시흥대로36길 8,126.904446532902,37.4436019304813
360136,연커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,구로구,구로4동,구로동,서울특별시 구로구 도림로3길 1,126.886332632063,37.4854125329677
327855,정민희헤어,생활서비스,이/미용/건강,여성미용실,서울특별시,강남구,세곡동,세곡동,서울특별시 강남구 밤고개로34길 7,127.107131921121,37.4634904588632
43261,육식예찬,음식,한식,갈비/삼겹살,서울특별시,구로구,구로3동,구로동,서울특별시 구로구 디지털로32나길 17-19,126.900022881201,37.4840630736021
236120,방학1동어린이집,학문/교육,유아교육,어린이집,서울특별시,도봉구,방학1동,방학동,서울특별시 도봉구 도당로27길 16,127.04111990358,37.6680513252803
63253,세븐일레븐,소매,종합소매점,편의점,서울특별시,중구,회현동,남대문로5가,서울특별시 중구 퇴계로 18,126.975139869455,37.5565521000357
385704,최가면반,음식,한식,보리밥전문,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로15길 28,126.921731591335,37.5493726816119
341542,개별용달,생활서비스,운송/배달/택배,종합이삿짐대행,서울특별시,용산구,청파동,청파동1가,서울특별시 용산구 청파로47나길 45-11,126.967333041376,37.5473384908944
378098,스탭바이스탭,생활서비스,인력/고용/용역알선,인력공급/고용알선,서울특별시,도봉구,창4동,창동,서울특별시 도봉구 덕릉로66길 17,127.05378179255,37.6438887547825
403108,자연빛깔,생활서비스,이/미용/건강,여성미용실,서울특별시,도봉구,쌍문1동,쌍문동,서울특별시 도봉구 우이천로34길 9,127.023090529057,37.6495313546753
200384,아이언블루,음식,유흥주점,호프/맥주,서울특별시,동대문구,회기동,회기동,서울특별시 동대문구 회기로18길 16,127.052562210013,37.5908888604304
35579,대동슈퍼,소매,종합소매점,수퍼마켓,서울특별시,성북구,정릉3동,정릉동,서울특별시 성북구 솔샘로16길 15,127.005842492282,37.6112915458224
12177,부가명품구입,소매,중고품소매/교환,중고명품판매교환,서울특별시,강남구,압구정동,신사동,서울특별시 강남구 선릉로 845,127.040364444176,37.5275458342917
42079,현우디자인,소매,가정/주방/인테리어,인테리어/욕실용품/커튼,서울특별시,성북구,길음2동,길음동,서울특별시 성북구 동소문로43길 12,127.027374153508,37.6069297404348
90984,알라딘,소매,가방/신발/액세서리,액세서리판매,서울특별시,양천구,목5동,목동,서울특별시 양천구 목동서로2길 22,126.882622879978,37.5416205471562
353793,씨이오원룸텔,학문/교육,도서관/독서실,고시원,서울특별시,성북구,성북동,동소문동1가,서울특별시 성북구 성북로2길 21,127.007015674171,37.5894962927867
14971,부동산114삼성공인중개사사무소,부동산,부동산중개,부동산중개,서울특별시,노원구,하계1동,하계동,서울특별시 노원구 한글비석로 91,127.07165519577,37.6381199542547
288592,뷰티크라운,생활서비스,이/미용/건강,여성미용실,서울특별시,은평구,역촌동,역촌동,서울특별시 은평구 갈현로 76,126.91061802397,37.6045671740686
116336,주신목욕탕내이발소,생활서비스,이/미용/건강,남성미용실,서울특별시,중구,황학동,황학동,서울특별시 중구 마장로9길 33,127.019287825045,37.5698029972642
360911,한국부동산,부동산,부동산중개,부동산중개,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 이화여대8길 62,126.949591638821,37.5592108969245
101013,아이디어사피언스,생활서비스,광고/인쇄,광고물제작,서울특별시,용산구,한남동,한남동,서울특별시 용산구 유엔빌리지길 254,127.011761152583,37.5354284013343
120788,핑크리본,소매,가정/주방/인테리어,리본공예판매,서울특별시,종로구,종로5.6가동,종로6가,서울특별시 종로구 종로 266,127.007310641055,37.5706940376659
148483,MBC노래연습장,관광/여가/오락,무도/유흥/가무,노래방,서울특별시,광진구,중곡3동,중곡동,서울특별시 광진구 용마산로 191,127.085906599737,37.5707521090413
139299,녹십초알로에,소매,건강/미용식품,건강식품판매,서울특별시,강동구,성내3동,성내동,서울특별시 강동구 풍성로 213,127.135459821949,37.5292443899266
